date,XOM,CVX,COP,SLB,ENPH
2022-11-23,103.37068176269531,164.23756408691406,115.28373718261719,47.9092903137207,315.7799987792969
2022-11-25,103.00674438476562,163.75616455078125,115.34739685058594,47.359580993652344,319.4200134277344
2022-11-28,99.91316986083984,158.9958953857422,112.6458511352539,46.47443771362305,312.2099914550781
2022-11-29,100.57737731933594,161.37600708007812,113.018798828125,47.564552307128906,303.3900146484375
2022-11-30,101.3052749633789,163.4084930419922,112.34569549560547,48.030426025390625,320.5899963378906
2022-12-01,100.81394958496094,162.67755126953125,111.93637084960938,48.22608184814453,314.0
2022-12-02,99.95866394042969,161.37600708007812,111.13592529296875,49.18575668334961,336.0
2022-12-05,97.2199478149414,157.39129638671875,108.57991790771484,47.872032165527344,335.82000732421875
2022-12-06,94.51762390136719,153.3352813720703,105.15979766845703,47.56818771362305,309.7300109863281
2022-12-07,94.30835723876953,153.78993225097656,104.49577331542969,46.55847930908203,317.04998779296875
2022-12-08,95.00895690917969,154.69920349121094,102.421875,46.67066955566406,319.8699951171875
2022-12-09,94.20825958251953,149.7606964111328,100.0750732421875,43.912689208984375,319.54998779296875
2022-12-12,96.52845001220703,151.32066345214844,101.67597198486328,45.9040412902832,320.8599853515625
2022-12-13,97.58390045166016,154.6902618408203,103.15865325927734,47.727108001708984,325.989990234375
2022-12-14,96.86510467529297,153.6205596923828,102.66744232177734,47.1474723815918,332.79998779296875
2022-12-15,95.93702697753906,152.4706268310547,102.37638854980469,46.848304748535156,314.05999755859375
2022-12-16,95.26373291015625,150.40249633789062,100.45710754394531,46.16582107543945,303.3900146484375
2022-12-19,95.69136810302734,151.43655395507812,100.45710754394531,46.58652877807617,305.010009765625
2022-12-20,97.07438659667969,153.92364501953125,102.46734619140625,48.390899658203125,302.07000732421875
2022-12-21,98.3208999633789,155.73324584960938,105.76923370361328,49.84000778198242,317.1000061035156
2022-12-22,96.33736419677734,153.39768981933594,102.69474029541016,48.044986724853516,298.8699951171875
2022-12-23,98.88502502441406,158.14013671875,107.13387298583984,49.54084396362305,293.95001220703125
2022-12-27,100.25891876220703,160.1280059814453,108.43357849121094,50.01765060424805,274.5400085449219
2022-12-28,98.61205291748047,157.76573181152344,105.5412826538086,49.17622375488281,267.3800048828125
2022-12-29,99.358154296875,158.96023559570312,106.52976989746094,49.46604919433594,265.489990234375
2022-12-30,100.35900115966797,160.0032196044922,108.0033950805664,49.980255126953125,264.9599914550781
2023-01-03,96.91059112548828,155.100341796875,103.53682708740234,48.14781951904297,253.30999755859375
2023-01-04,97.1926498413086,153.45118713378906,103.73816680908203,48.33481216430664,251.63999938964844
2023-01-05,99.36724090576172,156.2146453857422,106.87760925292969,49.241668701171875,240.3699951171875
2023-01-06,100.56828308105469,157.39129638671875,108.21389770507812,50.952552795410156,233.64999389648438
2023-01-09,98.69395446777344,156.16114807128906,107.4176025390625,52.01835250854492,227.94000244140625
2023-01-10,100.1679458618164,156.92776489257812,108.07662200927734,52.31752395629883,229.8300018310547
2023-01-11,101.33258056640625,156.1790008544922,108.22306823730469,52.65408706665039,238.82000732421875
2023-01-12,103.0158462524414,157.85487365722656,109.98039245605469,54.22473907470703,241.72000122070312
2023-01-13,102.95215606689453,158.2827606201172,111.1794204711914,54.48651123046875,245.8300018310547
2023-01-17,102.75198364257812,160.89463806152344,110.05361938476562,54.65479278564453,251.05999755859375
2023-01-18,100.64108276367188,157.9885711669922,108.50679016113281,53.41136932373047,250.30999755859375
2023-01-19,101.28707885742188,159.56642150878906,109.50445556640625,53.64509582519531,222.97000122070312
2023-01-20,103.1341323852539,161.2601318359375,111.48146057128906,53.61704635620117,222.5399932861328
2023-01-23,102.59730529785156,161.04620361328125,109.95294189453125,52.224037170410156,228.44000244140625
2023-01-24,103.55266571044922,161.1977081298828,108.7447738647461,51.85941696166992,219.47000122070312
2023-01-25,103.00674438476562,159.63775634765625,110.17261505126953,52.58864974975586,210.32000732421875
2023-01-26,107.14667510986328,167.40208435058594,114.09001159667969,53.7292366027832,208.02000427246094
