date,AAPL,MSFT,GOOG,AMZN,NVDA
2024-12-12,247.0828857421875,447.1032409667969,193.0049591064453,228.97000122070312,137.31008911132812
2024-12-13,247.2522735595703,444.82574462890625,190.76222229003906,227.4600067138672,134.22076416015625
2024-12-16,250.1519775390625,449.12213134765625,197.5203399658203,232.92999267578125,131.9712371826172
2024-12-17,252.58334350585938,451.9764099121094,196.4836883544922,231.14999389648438,130.36160278320312
2024-12-18,247.1725616455078,434.9997253417969,189.5361785888672,220.52000427246094,128.88192749023438
2024-12-19,248.90640258789062,434.6416931152344,189.08763122558594,223.2899932861328,130.65151977539062
2024-12-20,253.5897979736328,434.21405029296875,192.33712768554688,224.9199981689453,134.670654296875
2024-12-23,254.36703491210938,432.8714599609375,195.35733032226562,225.05999755859375,139.6395721435547
2024-12-24,257.28668212890625,436.9291076660156,196.93223571777344,229.0500030517578,140.18946838378906
2024-12-26,258.1037292480469,435.7157897949219,196.4637451171875,227.0500030517578,139.89952087402344
2024-12-27,254.68588256835938,428.1772155761719,193.4136199951172,223.75,136.9801483154297
2024-12-30,251.307861328125,422.50836181640625,192.0679931640625,221.3000030517578,137.46005249023438
2024-12-31,249.53416442871094,419.1965637207031,189.82525634765625,219.38999938964844,134.26075744628906
2025-01-02,242.9874267578125,416.2925109863281,190.0146484375,220.22000122070312,138.27987670898438
2025-01-03,242.49916076660156,421.0364990234375,192.50656127929688,224.19000244140625,144.43853759765625
2025-01-06,244.1333465576172,425.5118713378906,197.3209686279297,227.61000061035156,149.39744567871094
2025-01-07,241.3532257080078,420.0617980957031,196.07501220703125,222.11000061035156,140.10946655273438
2025-01-08,241.8414764404297,422.23980712890625,194.75927734375,222.1300048828125,140.07948303222656
2025-01-10,236.01219177246094,416.6605224609375,192.5464324951172,218.94000244140625,135.8804168701172
2025-01-13,233.5708465576172,414.9101257324219,191.6692657470703,218.4600067138672,133.20098876953125
2025-01-14,232.45480346679688,413.3984375,190.43328857421875,217.75999450683594,131.73129272460938
2025-01-15,237.02854919433594,423.98028564453125,196.34413146972656,223.35000610351562,136.21034240722656
2025-01-16,227.4525604248047,422.25970458984375,193.78244018554688,220.66000366210938,133.54090881347656
2025-01-17,229.16647338867188,426.6854248046875,196.9123077392578,225.94000244140625,137.6800079345703
2025-01-21,221.85243225097656,426.1583251953125,198.98558044433594,230.7100067138672,140.79933166503906
2025-01-22,223.03823852539062,443.7616271972656,199.38429260253906,235.00999450683594,147.03799438476562
2025-01-23,222.8688507080078,444.2687683105469,198.9357452392578,235.4199981689453,147.1879425048828
2025-01-24,221.991943359375,441.63330078125,201.2482452392578,234.85000610351562,142.58892822265625
2025-01-27,229.04690551757812,432.1852111816406,193.14450073242188,235.4199981689453,118.39421081542969
2025-01-28,237.4171905517578,444.7561340332031,196.43385314941406,238.14999389648438,128.9619140625
2025-01-29,238.51329040527344,439.9127197265625,196.54347229003906,237.07000732421875,123.67305755615234
2025-01-30,236.74954223632812,412.7221374511719,201.97589111328125,234.63999938964844,124.62284851074219
2025-01-31,235.16519165039062,412.791748046875,204.9363250732422,237.67999267578125,120.04385375976562
2025-02-03,227.20343017578125,408.67437744140625,201.98587036132812,237.4199981689453,116.63459777832031
2025-02-04,231.97650146484375,410.116455078125,207.0395050048828,242.05999755859375,118.62416076660156
2025-02-05,231.64768981933594,411.0314636230469,192.67601013183594,236.1699981689453,124.80281829833984
2025-02-06,232.39501953125,413.5475769042969,192.68597412109375,238.8300018310547,128.65196228027344
2025-02-07,226.8247833251953,407.5107727050781,186.53590393066406,229.14999389648438,129.81170654296875
2025-02-10,227.0941162109375,409.96728515625,187.5924835205078,233.13999938964844,133.54090881347656
2025-02-11,232.052001953125,409.1915283203125,186.4661407470703,232.75999450683594,132.77108764648438
2025-02-12,236.29161071777344,406.8046569824219,184.83140563964844,228.92999267578125,131.11143493652344
2025-02-13,240.94024658203125,408.29644775390625,187.27352905273438,230.3699951171875,135.26052856445312
2025-02-14,244.00274658203125,406.1979675292969,186.2667694091797,228.67999267578125,138.81976318359375
2025-02-18,243.87306213378906,407.4013977050781,185.20021057128906,226.64999389648438,139.36964416503906
2025-02-19,244.27207946777344,412.5033264160156,186.52593994140625,226.6300048828125,139.19967651367188
2025-02-20,245.229736328125,414.6857604980469,186.03750610351562,222.8800048828125,140.07948303222656
2025-02-21,244.95042419433594,406.793212890625,180.99383544921875,216.5800018310547,134.4007110595703
2025-02-24,246.49664306640625,402.59783935546875,180.6051025390625,212.7100067138672,130.2516326904297
2025-02-25,246.43678283691406,396.5190124511719,176.7974395751953,212.8000030517578,126.6024169921875
2025-02-26,239.77308654785156,398.3426818847656,174.13604736328125,214.35000610351562,131.2514190673828
2025-02-27,236.72056579589844,391.1676330566406,169.6605682373047,208.74000549316406,120.12383270263672
2025-02-28,241.24948120117188,395.6121520996094,171.6640625,212.27999877929688,124.89279174804688
2025-03-03,237.4487762451172,387.14166259765625,168.1155548095703,205.02000427246094,114.03515625
2025-03-04,235.35391235351562,387.26123046875,172.05279541015625,203.8000030517578,115.96473693847656
2025-03-05,235.1643829345703,399.628173828125,174.4251251220703,208.36000061035156,117.27445220947266
2025-03-06,234.75538635253906,395.5125427246094,173.64764404296875,200.6999969482422,110.5459213256836
2025-03-07,238.4862518310547,391.9449462890625,175.1826629638672,199.25,112.66545867919922
2025-03-10,226.92454528808594,378.840576171875,167.4588623046875,194.5399932861328,106.95669555664062
2025-03-11,220.30076599121094,379.1296081542969,165.63267517089844,196.58999633789062,108.73631286621094
2025-03-12,216.45018005371094,381.9397888183594,168.64637756347656,198.88999938964844,115.7254409790039
2025-03-13,209.1680145263672,377.45538330078125,164.3852996826172,193.88999938964844,115.56546020507812
2025-03-14,212.96871948242188,387.21142578125,167.2692413330078,197.9499969482422,121.65469360351562
2025-03-17,213.4774627685547,387.3509521484375,166.22146606445312,195.74000549316406,119.51496124267578
2025-03-18,212.170654296875,382.1889343261719,162.32962036132812,192.82000732421875,115.41547393798828
2025-03-19,214.7144317626953,386.4739990234375,165.93206787109375,195.5399932861328,117.50521087646484
2025-03-20,213.5772247314453,385.4974060058594,164.70465087890625,194.9499969482422,118.51508331298828
2025-03-21,217.73703002929688,389.9020690917969,165.90211486816406,196.2100067138672,117.68518829345703
